"entityId","entityIdLoweredCased","entityType","title","publisher","publisherId","builtFor","iconBackgroundColor","actionString","ctaTypes","primaryProduct","products","trials","pricingModel","ratings","appCompliance","showcaseLink","leadgenEnabled","filtermatch","detailInformation","detailLoadFailed","startingPrice","awards","universalAmendmentUrl","CertificationState","CertificationLink","tags","locale","AverageRating","NumberOfRatings","planPricingType","linkedAddIns","linkedSaaS","hideFromAdminPortal","offerType","popularity","ratingSummary","ratingSummaries","licenseManagement","bigId","downloadLink","downloadSampleLink","hasPrices","industriesDetails","categoriesDetails","productType","badges","category_mask_4","isCloudIndustry","iconURL","shortDescription","handoffURL","licenseTermsUrl","isSolutionMap"
"infortime.infotime_echart_boxplot_light_velocity","infortime.infotime_echart_boxplot_light_velocity","1","时勤Echart-Boxplot_Light_Velocity","上海时勤信息科技有限公司","infortime","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1",,"0",,"False","True",,"False",,,,"None",,,,"0","0","3","System.Object[]",,"False","11","0","@{TotalRatings=0; AverageRating=0; StarsDistribution=; Source=AppSource; ExternalOfferReference=; OfferId=infortime.infotime_echart_boxplot_light_velocity; CreatedAt=3/20/2025 5:59:52 AM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z0N4J0","https://customvisualspackages.powerbi.com/publishedpackages/boxplot020B4EA6F32774BA1AFDC6E3E005A3168.1.0.0.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/boxplot020B4EA6F32774BA1AFDC6E3E005A3168.1.0.0.0.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","33554432","False","https://store-images.s-microsoft.com/image/apps.4.be31e040-1436-4882-81bf-42210e529f49.21639b42-e517-43c2-b2ce-6ff3b09f8fc3.5e9c48f5-f825-4336-9a70-ef9044e2624d","Box plot is a very practical data visualization tool that can quickly provide an overview of data.",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"altoroconsultinggroupsl1697824098127.powerbi_feedback_pro","altoroconsultinggroupsl1697824098127.powerbi_feedback_pro","1","Power BI Feedback Pro","ALTORO CONSULTING GROUP - SL","altoroconsultinggroupsl1697824098127","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3",,"0",,"True","True",,"False",,,,"None",,,,"0","0","3","System.Object[]",,"False","11","0","@{TotalRatings=0; AverageRating=0; StarsDistribution=; Source=AppSource; ExternalOfferReference=; OfferId=altoroconsultinggroupsl1697824098127.powerbi_feedback_pro; CreatedAt=3/20/2025 5:59:52 AM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0MWXD","https://customvisualspackages.powerbi.com/publishedpackages/pbifeedbackB89B8A14BF284F028531799ACD3DAFC0.1.0.10.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/pbifeedbackB89B8A14BF284F028531799ACD3DAFC0.1.0.10.0.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","272629760","False","https://store-images.s-microsoft.com/image/apps.27624.7cb23dc4-46d9-4d15-bca0-ba59efc55e06.89be6893-ad91-4b81-87e2-43e3ca90bc9c.a45f2d8d-b95f-468e-aa06-703932416e8e","Collect user feedback with ratings and comments, seamlessly integrated with Azure Application Insigh",,"https://www.altoroanalytics.com/powerbi-visuals/license-agreement","False"
"convergentbusinesstechnologies1681574339335.cbt_mutikpi_decomtree_v01","convergentbusinesstechnologies1681574339335.cbt_mutikpi_decomtree_v01","1","Multi KPI Decomposition Tree","Convergent Business Technologies","convergentbusinesstechnologies1681574339335","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1",,"0",,"False","True",,"False",,,,"None",,,,"0","0","3","System.Object[]",,"False","11","0","@{TotalRatings=0; AverageRating=0; StarsDistribution=; Source=AppSource; ExternalOfferReference=; OfferId=convergentbusinesstechnologies1681574339335.cbt_mutikpi_decomtree_v01; CreatedAt=3/20/2025 5:59:52 AM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z0MWXS","https://customvisualspackages.powerbi.com/publishedpackages/customDecompositionTree32EC86E134064A70A4E440DB8E770C73.1.0.0.2.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/customDecompositionTree32EC86E134064A70A4E440DB8E770C73.1.0.0.2.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","71303168","False","https://store-images.s-microsoft.com/image/apps.49039.ce6830e0-6240-4b8f-ae9d-ffdc55a47427.29fbb780-fc20-42f7-8446-f38aa0c18b81.2e8a1673-5d08-4889-a882-3276e756cb11","A custom decomposition tree, capable of presenting multiple values on each node",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"officesolution1640276900203.promo_projection_by_office_solution","officesolution1640276900203.promo_projection_by_office_solution","1","Promo Projection Chart by Office Solution","Office Solution","officesolution1640276900203","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3",,"0",,"False","True",,"False",,,,"None",,,,"0","0","3","System.Object[]",,"False","11","0","@{TotalRatings=0; AverageRating=0; StarsDistribution=; Source=AppSource; ExternalOfferReference=; OfferId=officesolution1640276900203.promo_projection_by_office_solution; CreatedAt=3/20/2025 5:59:52 AM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0MZBX","https://customvisualspackages.powerbi.com/publishedpackages/PromoProjectionChartByOfficeSolution.1.0.0.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/PromoProjectionChartByOfficeSolution.1.0.0.0.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","4194304","False","https://store-images.s-microsoft.com/image/apps.2984.baceb608-9de4-44cc-b6da-020bad84b1f4.9d4fec55-f91a-43fd-be7d-9995c22d168b.d3fd740f-6a4f-4468-b8fe-d5ba6991cfec","Use this chart to gain insights into marketing ROI, highlighting top channels and areas to improve.",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"nous1630938273442.nousmatrix","nous1630938273442.nousmatrix","1","Nous Matrix","Nous","nous1630938273442","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1",,"0",,"False","True",,"False",,,,"None",,,,"0","0","3","System.Object[]",,"False","11","0","@{TotalRatings=0; AverageRating=0; StarsDistribution=; Source=AppSource; ExternalOfferReference=; OfferId=nous1630938273442.nousmatrix; CreatedAt=3/20/2025 5:59:52 AM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z0N0C4","https://customvisualspackages.powerbi.com/publishedpackages/matrix9CC9219AFEC044AC96A528B6E4E7CEBC.1.0.0.1.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/matrix9CC9219AFEC044AC96A528B6E4E7CEBC.1.0.0.1.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","33619968","False","https://store-images.s-microsoft.com/image/apps.45763.7fdcbb04-bfe6-4ae2-85c8-a0924d579b73.98fa8dcc-e869-4d7b-aea0-18c250deb4ed.4b659d6c-f5ff-4fe1-bdaa-cacd5860a20d","Advanced Matrix visual for Power BI with customizable layouts, dynamic formatting, and clarity.",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"accobat.accoplanning_preview","accobat.accoplanning_preview","1","accoPLANNING Preview - Writeback, Planning, Matrix","Accobat AS","accobat","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3",,"0",,"False","True",,"False",,,,"None",,,,"0","0","3","System.Object[]",,"False","11","0","@{TotalRatings=0; AverageRating=0; StarsDistribution=; Source=AppSource; ExternalOfferReference=; OfferId=accobat.accoplanning_preview; CreatedAt=3/20/2025 5:59:52 AM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0MXBR","https://customvisualspackages.powerbi.com/publishedpackages/accoPLANNING_4DAA52ABFBF441E2A7898A79384CAFA9_preview.1.0.77.2.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/accoPLANNING_4DAA52ABFBF441E2A7898A79384CAFA9_preview.1.0.77.2.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","35651584","False","https://store-images.s-microsoft.com/image/apps.17990.70a4e713-4853-4fe4-ae0e-507d87a15190.a1e39b73-758d-4b01-b9d8-e147372b75cf.6fbb524c-7f16-4d76-a070-2ffa3d907639","Visual with writeback directly in Power BI for planning, master data (MDM), budgeting, forecasting",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"b2.planinbiversioning","b2.planinbiversioning","1","PlanIn BI Versioning","B2 d.o.o.","b2","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1",,"0",,"False","True",,"False",,,,"None",,,,"0","0","3","System.Object[]",,"False","11","0","@{TotalRatings=0; AverageRating=0; StarsDistribution=; Source=AppSource; ExternalOfferReference=; OfferId=b2.planinbiversioning; CreatedAt=3/20/2025 5:59:52 AM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z0T6G2","https://customvisualspackages.powerbi.com/publishedpackages/planinbiversioning254B65FAF3454F92862CBA877A9F88C6.3.0.0.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/planinbiversioning254B65FAF3454F92862CBA877A9F88C6.3.0.0.0.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","33554432","False","https://store-images.s-microsoft.com/image/apps.1590.19f921ab-80f5-4f80-86a7-74612210c9f2.64824d75-345a-4d3a-a00b-0dc3a1690884.01cc964c-8cc2-4b9c-999f-4066474a89a2","Visual with write-back capability enables powerbi users to edit data within the powerbi report.",,"https://www.b2-bi.com/en/terms-of-use","False"
"traqplan1609359378900.waterfall","traqplan1609359378900.waterfall","1","Waterfall Timelines (a smarter Gantt) by Traqplan","Traqplan","traqplan1609359378900","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3",,"0",,"True","True",,"False",,,,"None",,,,"0","0","3","System.Object[]",,"False","11","0","@{TotalRatings=0; AverageRating=0; StarsDistribution=; Source=AppSource; ExternalOfferReference=; OfferId=traqplan1609359378900.waterfall; CreatedAt=3/20/2025 5:59:52 AM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0T7S8","https://customvisualspackages.powerbi.com/publishedpackages/traqplanwaterfallC93A1D99C6864217B22242C75DD48E57.2.0.2.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/traqplanwaterfallC93A1D99C6864217B22242C75DD48E57.2.0.2.0.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","268435456","False","https://store-images.s-microsoft.com/image/apps.45942.165b331c-6225-4509-b500-0bda94454000.0aa9b8e2-a5b2-4ef7-8e17-e1b022c57c36.611c9ba5-7dad-48fe-90c7-f4269172e9f3","The Waterfall flows top left to bottom right re-using the same row where possible.  A concise Gantt.",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"based-on.based_on_your_timeline","based-on.based_on_your_timeline","1","Your Timeline Slicer","Based On","based-on","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3",,"0",,"False","True",,"False",,,,"None",,"System.Object[]",,"0","0","3","System.Object[]",,"False","11","0","@{TotalRatings=0; AverageRating=0; StarsDistribution=; Source=AppSource; ExternalOfferReference=; OfferId=based-on.based_on_your_timeline; CreatedAt=3/20/2025 5:59:52 AM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0T22F","https://customvisualspackages.powerbi.com/publishedpackages/BasedOnTimelineSlicer.1.0.1.4.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/BasedOnTimelineSlicer.1.0.1.4.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","269484032","False","https://store-images.s-microsoft.com/image/apps.61323.b31a6705-96a3-4f27-8c1d-c134d9a89510.2f5685f8-ad9d-41bd-a38c-774aff1621ac.4ce093a8-5e22-40db-8d5d-2938fde3b411","An optimized powerful date slicer with a compact mode support to save space.",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"securemetrics.astra","securemetrics.astra","1","Astra - Large Scale Network Graphs","SecureMetrics","securemetrics","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3",,"0",,"False","True",,"False",,,,"None",,,,"0","0","3","System.Object[]",,"False","11","0","@{TotalRatings=0; AverageRating=0; StarsDistribution=; Source=AppSource; ExternalOfferReference=; OfferId=securemetrics.astra; CreatedAt=3/20/2025 5:59:52 AM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0T2FH","https://customvisualspackages.powerbi.com/publishedpackages/astra208456F58111438989B2AF5A574051BD.1.0.1.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/astra208456F58111438989B2AF5A574051BD.1.0.1.0.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","34603008","False","https://store-images.s-microsoft.com/image/apps.35618.f682908f-48ca-49e1-a78d-830e5ccb425e.cd3c7cc1-4359-4edf-9fbf-d6b2ebcd7a9d.3eabfdd6-de7c-4f7c-a1b8-ab5ed4fd781d","Visualize relationships with Astra, a Power BI plugin for interactive network graph analysis.",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"wavateksrl1676019762760.wava-waterfall","wavateksrl1676019762760.wava-waterfall","1","WAVA Waterfall","Wavatek S.R.L.","wavateksrl1676019762760","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3",,"0",,"False","True",,"False",,,,"None",,"System.Object[]",,"0","0","3","System.Object[]",,"False","11","0","@{TotalRatings=0; AverageRating=0; StarsDistribution=; Source=AppSource; ExternalOfferReference=; OfferId=wavateksrl1676019762760.wava-waterfall; CreatedAt=3/20/2025 5:59:52 AM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0T1HV","https://customvisualspackages.powerbi.com/publishedpackages/wavatekwaterfall.1.5.7.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/wavatekwaterfall.1.5.7.0.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","268500992","False","https://store-images.s-microsoft.com/image/apps.49085.641a7d54-a016-48d9-848e-26f3e48912e1.8cb1c115-da2d-4460-9854-a0c1c1769b36.eccab13c-2543-48ba-8bc9-720b960ae866","Create stunning waterfall reports to quickly reveal meaningful insights from your data",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"truvizinc1674781244292.network-graph-by-powerviz","truvizinc1674781244292.network-graph-by-powerviz","1","Network Graph by Powerviz","TRUVIZ INC","truvizinc1674781244292","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3",,"0",,"True","True",,"False",,,,"None",,,,"0","0","3","System.Object[]",,"False","11","0","@{TotalRatings=0; AverageRating=0; StarsDistribution=; Source=AppSource; ExternalOfferReference=; OfferId=truvizinc1674781244292.network-graph-by-powerviz; CreatedAt=3/20/2025 5:59:52 AM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0T56H","https://customvisualspackages.powerbi.com/publishedpackages/networkGraphA96234ADB8D143D1837FEC426BB34781.1.0.0.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/networkGraphA96234ADB8D143D1837FEC426BB34781.1.0.0.0.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","655360","False","https://store-images.s-microsoft.com/image/apps.34248.ba971b6a-dd96-41ab-bd2d-91699df9e846.81c9bb17-da12-4061-a867-4c9a775e45bf.8a684855-cc06-46fc-b43a-04f3321ec0a9","Simplify complex relationships with customizable Nodes-Links, Clusters for impactful visual insights",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"cybercoderz_technologies.cluster_for_powerbi","cybercoderz_technologies.cluster_for_powerbi","1","Cluster For PowerBI","Cybercoderz","cybercoderz_technologies","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3",,"0",,"False","True",,"False",,,,"None",,,,"0","0","3","System.Object[]",,"False","11","0","@{TotalRatings=0; AverageRating=0; StarsDistribution=; Source=AppSource; ExternalOfferReference=; OfferId=cybercoderz_technologies.cluster_for_powerbi; CreatedAt=3/20/2025 5:59:52 AM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0T4QQ","https://customvisualspackages.powerbi.com/publishedpackages/clusteredChart.1.0.0.3.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/clusteredChart.1.0.0.3.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","262144","False","https://store-images.s-microsoft.com/image/apps.37610.f3f2948c-177c-4807-9946-6b7883c0b133.da13a55b-eb3f-4f05-9676-e714e64ab5ac.50797d87-3ac4-4376-92ff-f82e61581ecf","This Cluster Chart is a  Power BI visual that provides a flexible and interactive way to visualize.",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"scvationgmbh1592573334878.process-flow","scvationgmbh1592573334878.process-flow","1","Process Flow","SCvation GmbH","scvationgmbh1592573334878","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3",,"0",,"True","True",,"False",,,,"None",,,,"0","0","3","System.Object[]",,"False","11","0","@{TotalRatings=0; AverageRating=0; StarsDistribution=; Source=AppSource; ExternalOfferReference=; OfferId=scvationgmbh1592573334878.process-flow; CreatedAt=3/20/2025 5:59:52 AM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0T35Z","https://customvisualspackages.powerbi.com/publishedpackages/scvationProcessFlow0807422E64D844A389011ED792FE18CC.2.0.0.12.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/scvationProcessFlow0807422E64D844A389011ED792FE18CC.2.0.0.12.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","2621440","False","https://store-images.s-microsoft.com/image/apps.31750.a5574c53-6b73-42ab-9c75-85b3753e3895.04445e76-1b41-4e1d-ab29-0791c32cb8e4.fb8c9bca-fe76-4e61-9abe-f9256548a543","Simple and precise process mining visualization for Power BI",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"multispectralsistemaseservicosltda1731959235562.geoportal_maps_1","multispectralsistemaseservicosltda1731959235562.geoportal_maps_1","1","Geoportal Maps","GEOPORTAL","multispectralsistemaseservicosltda1731959235562","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1",,"0",,"False","True",,"False",,,,"None",,,,"0","0","3","System.Object[]",,"False","11","0","@{TotalRatings=0; AverageRating=0; StarsDistribution=; Source=AppSource; ExternalOfferReference=; OfferId=multispectralsistemaseservicosltda1731959235562.geoportal_maps_1; CreatedAt=3/20/2025 5:59:52 AM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z0THMG","https://customvisualspackages.powerbi.com/publishedpackages/geoportalMap.2.0.4.2.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/geoportalMap.2.0.4.2.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","16777216","False","https://store-images.s-microsoft.com/image/apps.38656.d62f6377-70da-45d1-8f07-f22e3937fbdc.b423006b-4f57-4844-aeae-9930d1863097.8d15b7b5-877c-4a82-af13-ccee4e4d33d0","Geoportal Maps Brazil",,"https://www.geoportal.com.br/powerbi/eula.pdf","False"
